SOC (%),Voltage (V),Current (A),Battery Temp (°C),Ambient Temp (°C),Charging Duration (min),Degradation Rate (%),Charging Mode,Efficiency (%),Battery Type,Charging Cycles,EV Model,Optimal Charging Duration Class
45.72235778,3.65855642,96.37993009,32.22265853,25.57487079,92.28433754,11.54558838,Fast,97.67875141,LiFePO4,344.0075328,Model A,2
55.19835942,3.836664879,89.54077119,26.53401139,30.4433779,61.17542951,9.274378219,Normal,98.10625011,Li-ion,994.0198709,Model B,1
39.62347367,4.06306235,18.55627268,30.54415383,22.13564551,61.74825837,7.883674094,Fast,98.34161134,Li-ion,548.4224497,Model A,1
83.5613055,3.791643852,71.689966,22.30461831,22.26018152,112.2944225,14.66474507,Normal,97.08945823,LiFePO4,761.9606052,Model B,2
42.03358736,3.535597822,7.556443335,39.18670599,25.77032367,89.45296168,11.61628027,Normal,97.72498288,LiFePO4,519.4256077,Model B,2
73.15411972,4.114894585,84.40828413,34.32653979,24.71547951,83.85624112,12.15456778,Slow,97.56562199,Li-ion,404.8831427,Model B,2
38.7688459,4.10305069,26.13921295,38.66582331,25.89759163,79.08810418,10.62574469,Fast,97.97241287,Li-ion,156.8509284,Model B,1
78.32637977,4.076540646,32.74510698,22.38348351,23.35811782,116.6951009,14.39947301,Slow,97.06956841,Li-ion,182.7803059,Model A,2
53.57013597,3.525460445,49.71866592,40.26256254,20.27130574,116.6551511,14.39983483,Slow,97.10252167,Li-ion,208.0299705,Model C,2
71.18521551,3.845642363,47.34627751,33.65145779,23.06190329,96.86490232,13.59527192,Normal,97.325876,LiFePO4,972.4981873,Model A,2
70.21013688,3.84688528,48.12164267,33.22302033,23.01623254,102.6305453,13.36681377,Normal,97.33012472,LiFePO4,935.9271313,Model A,2
62.38326398,3.860775035,76.26902741,33.53143751,16.85672964,117.3938028,14.71449334,Slow,97.07170395,LiFePO4,898.3379484,Model B,2
79.97476228,4.191441812,30.02918021,22.12120055,31.49098608,29.77634451,7.855671321,Fast,98.38462226,Li-ion,373.0087962,Model B,0
93.86287006,3.943729975,57.27624817,23.35770535,33.68732942,79.05611191,12.37896397,Fast,97.53939069,Li-ion,263.9415194,Model A,1
70.04539984,3.814922309,73.1551083,34.95381062,21.14687744,25.83270939,7.697961841,Normal,98.54216965,LiFePO4,201.737549,Model A,0
16.59542053,3.703580526,74.94789279,35.71559549,17.71093727,46.30252374,6.425776346,Fast,98.80370179,LiFePO4,210.30156,Model A,1
30.88148726,4.016014242,88.88868584,36.18661099,16.70393855,44.60454079,7.003080442,Fast,98.61238666,Li-ion,180.221158,Model A,1
36.1567308,4.095023548,22.88927133,37.89289159,20.80822677,100.8362508,12.12377069,Fast,97.5262376,Li-ion,263.4389459,Model C,2
46.3951665,4.111285828,44.15023523,36.86879062,33.87565887,113.3725379,13.91242523,Normal,97.29409523,LiFePO4,869.2326613,Model A,2
18.41011684,3.534336595,67.34041123,38.71793901,31.5814301,93.1276918,10.5983721,Slow,97.87018163,LiFePO4,270.4085066,Model A,2
25.09524056,3.530093172,90.06123348,24.57201572,29.81681491,108.6971182,11.91500869,Normal,97.60221418,LiFePO4,307.907214,Model A,2
72.80433588,4.197583574,88.13902901,32.49298517,28.65831122,119.432,14.96741234,Normal,96.95704847,Li-ion,583.8924522,Model B,2
24.6529646,3.779873383,46.86072999,21.17640149,16.25292706,45.68296301,6.326639126,Normal,98.71132285,LiFePO4,748.623267,Model B,1
18.5497887,3.681246376,52.28877737,34.51347831,16.44292224,77.82981046,9.034365429,Normal,98.24780444,Li-ion,809.4300504,Model B,1
79.30798667,3.774643086,29.59331827,39.23405302,23.44903546,78.86396702,12.66615392,Normal,97.44374833,LiFePO4,672.0903694,Model C,2
37.45308742,3.601100108,96.66910813,24.53264546,23.81044314,86.27101788,10.78822393,Fast,97.86742633,LiFePO4,587.0070078,Model B,2
61.52146455,4.118712728,13.76004602,28.17454642,33.33751688,22.30675879,6.188519339,Normal,98.77609899,Li-ion,214.4993781,Model B,0
66.91095529,3.537096844,53.90764806,20.38381813,32.23762948,49.81139045,8.313127974,Normal,98.26646874,Li-ion,663.6181202,Model B,1
87.60056116,4.106057998,33.46342199,22.0377116,22.60778962,108.4244526,14.78634939,Normal,97.02894467,LiFePO4,672.7486138,Model A,2
38.16331618,3.589053565,82.17763488,22.15754671,25.53095677,31.85485168,5.132535888,Fast,98.91090326,Li-ion,352.3323979,Model C,0
38.81201845,3.772297375,52.58084479,23.93025865,27.70942646,103.6736309,12.01992009,Slow,97.61488851,Li-ion,985.831791,Model A,2
72.47177388,3.599985442,60.82596853,35.56321471,25.72666709,35.54172405,8.655721164,Slow,98.3463181,LiFePO4,669.7366135,Model C,0
47.6363318,3.721461742,65.49816691,27.02385594,28.29931082,110.1068035,12.53922488,Fast,97.33206181,LiFePO4,418.7390657,Model C,2
60.90269691,4.156407297,74.33274197,28.51144838,17.73589477,51.08347088,8.320834213,Slow,98.20571745,Li-ion,866.5856371,Model A,1
28.51294285,3.99921494,88.14082611,36.5684361,16.19018445,43.62253333,7.175097956,Fast,98.59639585,Li-ion,193.1912859,Model A,1
45.40618629,4.085390969,91.11353243,28.07340242,22.55893685,42.81456968,6.784741118,Normal,98.62921366,Li-ion,685.9697173,Model C,1
64.57118525,3.692696475,77.42415385,24.31265331,17.19686051,39.58424214,7.732109387,Normal,98.44251257,Li-ion,174.6741154,Model A,1
43.65023421,3.809258666,99.33739362,33.31084619,25.56012508,83.97820523,10.8974867,Slow,97.83435854,Li-ion,609.6681148,Model A,2
67.95363183,4.026163727,97.96588793,31.16969365,32.05481031,50.99881176,9.00317189,Slow,98.14337737,LiFePO4,681.7293786,Model B,1
35.36139175,3.928020001,61.73930903,23.21671031,18.16551664,109.0836546,12.27237053,Slow,97.59458726,LiFePO4,872.1274032,Model B,2
22.27205016,3.971059905,45.27943429,33.21661953,25.23582297,115.2267641,12.39168081,Fast,97.52776949,Li-ion,930.4919797,Model C,2
26.1022251,3.963686938,71.72831408,27.72582438,15.37734563,72.69152925,8.375994521,Normal,98.29610012,LiFePO4,506.2570808,Model A,1
28.4655227,4.038483408,90.42811464,36.99210959,16.94034503,46.22571252,7.103489206,Fast,98.58934568,Li-ion,162.3725345,Model A,1
81.44867166,3.875518885,51.97424604,30.01147546,29.16734089,98.17977653,13.90917459,Normal,97.18714345,LiFePO4,611.0630292,Model B,2
72.1602197,3.804279976,10.95789139,24.60970447,21.51438898,67.63427817,10.62274049,Fast,97.86960971,LiFePO4,263.8456206,Model C,1
55.022139,3.652820658,11.15346032,32.00135647,26.13064124,56.51342888,9.16720301,Slow,98.07248893,Li-ion,933.8142509,Model C,1
28.59338503,3.582603058,79.08085914,36.1836357,16.21678507,60.80990379,8.253862039,Slow,98.35103398,Li-ion,736.8937892,Model A,1
56.32843936,3.921229982,51.01284319,25.94503724,25.18975729,117.700297,14.04378148,Slow,97.19529499,LiFePO4,882.942888,Model B,2
83.43970723,4.043996176,86.11548547,31.14707797,30.45220037,67.17991924,11.94357774,Normal,97.67775891,Li-ion,418.324224,Model A,1
95.79048544,3.59829454,42.39102211,32.55998242,31.42124484,35.7370378,9.127363281,Normal,98.17534964,Li-ion,962.4176024,Model A,0
80.54653659,3.57883145,66.74299595,31.96289109,35.01401736,29.03503757,7.4657898,Normal,98.50036043,Li-ion,542.75169,Model B,0
29.328835,3.887848361,21.87435699,28.24922921,15.35411634,80.60660949,10.02654279,Normal,98.01998315,Li-ion,553.7981642,Model A,2
73.19228173,3.866257886,75.51837277,35.15387804,21.64970529,27.56364864,7.716229333,Normal,98.5074595,LiFePO4,207.3323972,Model A,0
54.37657145,3.963129478,41.08627952,35.08412929,34.20468028,111.5625934,13.49779826,Normal,97.2835569,Li-ion,276.0954699,Model B,2
89.31083216,3.621547634,31.62645123,36.62004638,21.60894959,53.44411526,10.96190582,Slow,97.77173364,Li-ion,566.99592,Model A,1
97.8107447,4.012057782,68.64508865,24.28775888,18.29136324,31.79230796,8.406364061,Normal,98.27854375,LiFePO4,562.8769847,Model B,0
35.52209387,3.941545204,58.22402367,35.17751329,21.69992558,68.1412688,8.94001115,Slow,98.14428123,LiFePO4,925.4581528,Model B,1
15.36715602,3.730592206,77.9298673,38.50649449,19.85422506,102.4456898,11.2304575,Normal,97.75757868,LiFePO4,420.5918289,Model A,2
88.43603215,3.965486656,21.1293947,29.97653362,23.52876966,59.7518565,10.70826424,Slow,97.85636901,Li-ion,787.7871306,Model C,1
90.92095393,3.761401287,73.43593024,39.57000961,15.01477796,83.77168146,13.59998627,Slow,97.19411955,Li-ion,670.6867143,Model A,2
21.92372471,3.992084694,85.59309903,38.60353787,26.76186239,47.76088503,7.055805381,Slow,98.52997182,LiFePO4,410.1772172,Model C,1
92.70723367,3.944676919,66.14630796,29.50940666,19.00649546,119.7335576,16.18361624,Slow,96.80558366,LiFePO4,226.68022,Model B,2
33.54531321,3.599978705,67.43262382,27.33152284,34.11058775,26.25796448,4.886828061,Fast,98.9791373,LiFePO4,118.4809187,Model A,0
41.786454,3.974518431,55.25336532,24.08342767,26.79588484,54.22523421,7.675828982,Normal,98.47963222,LiFePO4,142.8193593,Model C,1
27.49492768,3.865177345,80.13867748,29.61483341,32.47698326,53.96126061,7.478909494,Normal,98.53081203,Li-ion,482.1603256,Model C,1
23.68725013,3.953219175,51.29332752,33.47380804,26.05247978,117.793588,12.29648872,Fast,97.49259374,Li-ion,930.7990066,Model C,2
47.52589948,3.555663247,79.25477244,20.94611427,23.11415382,36.3223303,6.156452431,Normal,98.75599605,Li-ion,887.6831987,Model A,0
38.77116314,3.653134781,57.43000034,31.1952726,27.6718621,22.50350033,5.709341034,Fast,98.8905817,Li-ion,924.30367,Model C,0
22.53240764,3.532617923,38.59613991,28.13991255,21.44714781,96.74713257,10.54470363,Fast,97.80503625,LiFePO4,1000.31418,Model C,2
31.62436974,3.973420374,42.4529071,30.41978691,19.1730488,38.13227921,6.383485619,Normal,98.72866816,LiFePO4,174.5936167,Model C,1
42.59152216,3.918258947,27.65175362,28.02961266,33.69655869,102.3200118,11.96905563,Normal,97.57303247,Li-ion,463.073583,Model C,2
42.84137968,3.880679314,30.15097706,32.65206125,19.80594596,49.44092627,7.532330371,Slow,98.53044011,LiFePO4,253.5952581,Model C,1
77.86936991,4.027947419,94.85146395,20.09701053,15.99556017,29.21167579,7.267309594,Fast,98.60719869,Li-ion,599.6065318,Model C,0
87.73558043,3.83238312,85.27501909,23.9858771,31.12945101,71.45532057,11.43617578,Normal,97.7638272,LiFePO4,968.6196759,Model B,1
89.96145796,3.589919065,98.89712302,39.7210194,22.88539819,107.0118538,15.67083388,Normal,96.8913083,Li-ion,832.1143685,Model C,2
60.67752225,3.98929292,42.20657796,27.43385562,19.85300343,32.73627739,6.819332262,Fast,98.56843811,LiFePO4,91.29258673,Model A,0
32.30418157,3.805081466,76.43290252,27.14237262,29.2395663,87.71485737,10.3224875,Slow,98.02574334,Li-ion,242.4297582,Model C,2
71.43275416,3.838339926,90.09666829,23.07106698,18.30790259,80.86491508,11.43479949,Slow,97.76339356,LiFePO4,156.4504341,Model C,2
86.78261542,3.632747608,74.9036496,25.08398381,23.61422489,34.01246884,8.474444943,Normal,98.34693696,LiFePO4,960.691837,Model A,0
95.94254098,4.183644439,66.19701617,23.90905648,29.3664592,47.76806763,9.980202794,Fast,98.04623461,LiFePO4,620.8096845,Model C,1
77.43959507,3.908523848,69.41650942,24.99616263,17.83728932,58.27421401,9.996673184,Slow,98.04593495,LiFePO4,711.5247114,Model A,1
44.72697716,4.148117331,71.02529378,37.58402727,29.63669342,80.86385505,10.79434245,Slow,97.81358216,LiFePO4,157.758761,Model A,2
83.53655303,3.930090632,55.83280016,39.82086658,16.68151587,58.90451861,11.02383886,Slow,97.83172936,LiFePO4,748.4130923,Model A,1
25.94611578,3.605717684,57.79923817,31.01792008,25.08872247,26.64628272,4.937370196,Fast,98.99817076,LiFePO4,867.3613667,Model A,0
12.15506226,3.886406967,56.29578244,33.7827954,16.88873999,114.1410385,11.67558166,Slow,97.60396817,LiFePO4,961.2926801,Model B,2
50.12619804,3.886166873,56.4597074,23.80646969,33.2351932,80.11676669,10.41405268,Normal,97.95131253,LiFePO4,121.9123794,Model B,1
36.73192288,3.939906566,58.71264805,34.68335632,21.53795639,67.34629595,8.764422425,Slow,98.1620882,LiFePO4,947.3930792,Model B,1
94.61684863,4.145506623,27.21247963,25.32998997,31.54172662,37.03425226,8.978197658,Slow,98.23838756,Li-ion,667.5068111,Model A,0
83.14196509,4.132280995,76.54423291,30.74356945,29.1004119,84.64573163,12.64943874,Slow,97.46171282,LiFePO4,101.1060556,Model B,2
31.69807578,4.113009645,10.76986584,25.70070531,25.75613575,112.9673856,12.29125766,Fast,97.5592694,Li-ion,566.8266865,Model B,2
16.92866323,3.806056226,78.64224992,38.24505302,22.66915789,108.7688654,12.21416383,Normal,97.58073546,Li-ion,643.0243543,Model B,2
16.00063381,4.130896727,85.53983258,30.71213397,21.3465586,28.91092031,4.069687056,Fast,99.10231877,Li-ion,217.2819248,Model A,0
62.82678708,3.991236923,45.76581638,28.05779918,19.40134198,32.51888655,7.171281409,Fast,98.58599248,LiFePO4,93.09971604,Model A,0
34.83996995,3.896440266,39.57762106,31.31635303,32.03186474,96.30685406,11.48271784,Normal,97.66945969,Li-ion,604.8187187,Model A,2
94.62534246,3.951837622,77.8882537,29.13079179,16.31382249,55.77404979,10.57415086,Slow,97.90486049,Li-ion,179.5936457,Model B,1
76.80579848,3.588688407,66.38316565,32.79161493,35.51628204,25.957272,7.677035815,Normal,98.46572814,Li-ion,601.2872924,Model B,0
64.98832025,3.884333387,38.10662561,26.62982999,26.62316138,110.3275303,13.53461212,Normal,97.19793919,LiFePO4,216.0659972,Model C,2
86.71146068,3.758547563,50.85651707,22.29097608,18.59917078,102.6928417,13.67311679,Fast,97.18682386,LiFePO4,275.1615781,Model A,2
53.12984017,3.95086951,35.57556606,31.65022254,30.81136931,71.2072303,10.28321196,Fast,97.98129675,LiFePO4,349.574695,Model B,1
86.3057113,3.497664618,66.57830272,35.73491819,28.48889744,117.6580352,15.94618124,Fast,96.8270733,LiFePO4,194.9928624,Model C,2
29.61225504,3.681605363,75.32530454,36.37560079,20.73439107,121.3168509,12.93294505,Normal,97.3228906,Li-ion,809.1854146,Model C,2
89.86390416,3.614102068,56.51711656,31.62754713,29.75360491,18.46482052,7.856235603,Slow,98.4357124,LiFePO4,692.22653,Model A,0
33.48524401,3.96111965,11.73451663,25.47188261,30.40928838,87.90493069,10.2346111,Normal,98.02448302,LiFePO4,402.4302437,Model A,2
10.65879327,3.556758346,32.48725597,27.3221052,20.22677868,62.57259899,7.379164619,Fast,98.55627149,LiFePO4,332.6430243,Model C,1
84.46804238,3.871856948,15.8461667,35.9754297,34.49347775,54.33357162,10.19301727,Slow,97.94253025,Li-ion,626.9470551,Model A,1
93.15582658,4.028126164,81.47110695,27.69276788,22.63890809,117.5980252,15.77948005,Normal,96.81328565,LiFePO4,265.489936,Model B,2
28.0214339,3.994681765,90.53792924,36.56949591,16.90319516,44.75635818,6.675520178,Fast,98.64069196,Li-ion,164.6382087,Model A,1
72.54100668,3.844069777,45.4856741,24.7019739,24.33322656,77.70243489,11.42661177,Slow,97.80629779,Li-ion,751.5601729,Model A,1
38.26279887,3.893102776,86.40746948,20.10029098,25.34926543,70.96846225,8.055386318,Normal,98.28613729,Li-ion,290.0404854,Model A,1
96.52159563,4.112100814,42.31175213,27.06678113,17.11957252,73.50451769,12.34161316,Normal,97.53877983,LiFePO4,941.7820138,Model A,1
70.45849537,4.04549442,99.66427758,32.01385548,32.20568621,52.90046478,9.263788614,Slow,98.19959462,LiFePO4,680.9544623,Model B,1
97.4904081,3.97277275,33.40997766,36.5402006,18.29668279,54.21027641,11.22880532,Slow,97.73837511,Li-ion,125.6100941,Model A,1
89.24296389,3.989651089,58.11920348,28.05769463,28.1549684,39.61139277,8.832399327,Normal,98.20313003,Li-ion,101.2211777,Model C,0
46.89028161,3.597334319,17.73804407,32.63249846,28.16631862,119.5635177,14.23448703,Fast,97.2202939,Li-ion,573.7109786,Model C,2
31.74831663,3.824112451,48.90078874,32.58024955,25.53172096,26.56232189,5.83776422,Normal,98.89391588,Li-ion,715.7296576,Model B,0
19.35032231,3.807680884,31.43598956,22.78744448,28.81027989,110.8917054,11.54391611,Normal,97.7319932,Li-ion,546.639478,Model A,2
84.18630767,3.936256945,51.12410669,39.1513587,16.98229433,55.2762552,10.66555058,Slow,97.86133954,LiFePO4,719.068494,Model A,1
44.20449349,4.166357474,32.62730144,20.62862197,31.16085455,57.36226905,7.724983346,Slow,98.45944119,Li-ion,851.0764914,Model C,1
22.87481889,3.738778713,30.39209813,25.32233039,27.99028932,102.365569,10.94937428,Slow,97.81192432,Li-ion,521.5060282,Model C,2
44.45104206,3.928405662,83.08782144,36.60741503,21.02947823,31.34086407,6.420535975,Normal,98.78131407,Li-ion,778.2256043,Model A,0
56.75790991,3.829381097,98.57507526,33.26292208,18.5232625,88.70910145,11.85039055,Normal,97.6468167,Li-ion,731.7407925,Model C,2
66.44365446,4.191997448,77.01430947,20.09698293,25.09667949,90.49793374,11.90445211,Fast,97.5861068,LiFePO4,612.4682764,Model A,2
90.03162114,4.199059072,85.69641592,31.41698624,31.87635359,76.82945412,12.60476013,Fast,97.4988643,Li-ion,366.3882746,Model C,1
19.36854524,3.541205703,62.62885726,38.73375068,28.55206537,33.80078848,5.640407622,Slow,98.91597384,Li-ion,706.2108688,Model B,0
76.22534188,3.81983736,25.69293996,30.94898811,21.05465799,32.5716421,8.088131076,Slow,98.27597818,LiFePO4,623.93516,Model A,0
87.65646115,4.02671403,60.05031583,21.91579502,23.40124633,61.06409073,10.57226028,Normal,97.83577219,LiFePO4,495.9917184,Model B,1
59.47290359,3.833078909,89.48063955,26.87598497,30.53953864,61.88316304,9.146615732,Normal,98.10738644,Li-ion,977.1338764,Model B,1
97.07162154,3.695787941,40.82256684,33.7714837,31.39352527,25.48634468,8.305208301,Slow,98.32758528,LiFePO4,381.1639304,Model B,0
19.92083716,3.599657284,52.08776288,21.70324649,26.76374805,34.35021084,5.137748877,Fast,99.03239256,Li-ion,523.6884607,Model A,0
48.75122327,3.965924198,92.33020482,25.84353155,16.59876894,80.16401731,10.37265373,Fast,97.94799111,LiFePO4,822.7318786,Model C,1
17.93304514,4.184316215,36.76978049,36.53010625,20.6753971,64.82990538,7.552750114,Normal,98.4044567,Li-ion,762.006383,Model A,1
56.88985233,3.849374105,93.75367827,36.81214329,27.06825966,68.90092268,10.3242019,Normal,97.91975866,LiFePO4,698.6279109,Model A,1
48.57569061,3.700180041,30.86765375,30.52754607,25.87640471,114.5116342,13.22502366,Fast,97.23845104,LiFePO4,820.016186,Model A,2
87.74764211,4.032676267,65.9314292,29.42962316,32.31272287,117.6037067,15.41036115,Fast,96.86709757,LiFePO4,162.9464845,Model B,2
52.57155269,4.008374192,64.51662025,34.07811058,18.08354662,57.83699545,9.044150313,Slow,98.16681488,LiFePO4,223.8170192,Model A,1
17.19780172,3.838313021,74.28296518,23.61427878,25.9393681,74.18244975,8.364641333,Normal,98.37048278,LiFePO4,481.6779679,Model B,1
36.12745535,4.190155789,48.21867083,29.34606568,17.25431878,97.85536345,11.22286301,Fast,97.75852119,Li-ion,771.549841,Model A,2
36.63891023,4.102387351,96.19726368,20.69986909,28.26935561,22.37532019,5.162317449,Normal,98.93208766,LiFePO4,998.541529,Model C,0
16.10190506,3.987552855,31.60249937,37.1784268,26.58332568,102.3247488,10.66205445,Normal,97.71813719,LiFePO4,677.5010156,Model C,2
57.2098916,4.053191759,25.83969964,27.10674478,32.61321573,37.19872138,7.169582915,Slow,98.46880133,Li-ion,708.0516692,Model C,0
25.19964604,3.510218613,53.33762914,27.70145772,21.8893527,97.15313815,10.53083579,Normal,97.89202015,LiFePO4,684.9490839,Model B,2
98.56788389,3.759428646,36.53642108,25.13097486,32.84799303,80.77568503,12.99608142,Slow,97.38314387,Li-ion,162.8989183,Model B,2
93.15318779,4.030014581,60.82612877,30.98422201,30.25861785,69.27418441,11.85139832,Fast,97.63461403,LiFePO4,651.6616834,Model C,1
82.89587252,3.820350158,100.8956425,24.5611066,34.57733224,70.75931051,11.5069087,Fast,97.68245025,LiFePO4,505.4068643,Model A,1
42.85747518,3.940918028,67.19617199,29.42644588,17.72756936,54.2863291,7.737077926,Slow,98.40020826,Li-ion,579.7093531,Model B,1
26.91585494,3.474490854,48.38342666,24.31375142,17.53903983,85.52601341,9.133184125,Normal,98.07760711,LiFePO4,472.9061191,Model A,2
63.87122881,4.191527695,85.86448687,33.03950211,31.6027598,65.769764,10.1170277,Fast,97.95595975,LiFePO4,468.0137502,Model A,1
32.53867669,3.538037232,47.31256824,35.17800882,24.84667328,79.72637867,9.555369808,Slow,98.02382933,LiFePO4,881.9988223,Model B,1
66.0882077,3.788681852,39.77776138,27.39965861,19.20696271,113.1247017,14.17500735,Slow,97.15430503,Li-ion,953.5432902,Model A,2
35.67559146,3.903545961,83.21669718,32.00406213,24.31714899,98.80746194,11.59567302,Normal,97.69582907,Li-ion,862.8996864,Model A,2
26.10989097,3.608140346,30.13177585,31.27347634,21.76817335,53.72956686,7.501175563,Fast,98.52126897,Li-ion,512.6334355,Model A,1
93.05041425,3.917844719,99.14222122,25.18194681,22.53152596,51.72872484,10.35653511,Slow,97.99204956,LiFePO4,675.9907776,Model B,1
19.58636847,3.700029812,69.49461289,24.62884312,15.62880325,102.2405709,10.88744942,Slow,97.83123388,LiFePO4,301.8228777,Model B,2
71.3625621,3.922193173,53.167576,23.33008061,26.99896772,108.133542,14.03878817,Normal,97.23061898,LiFePO4,352.2045607,Model B,2
92.93726049,3.869812453,84.82696061,22.10707701,18.86427521,55.57385674,10.34602396,Normal,97.96114283,Li-ion,947.1464145,Model A,1
24.94044622,3.944992752,34.52942146,21.66434534,19.10258397,94.66322244,10.39041835,Normal,97.94344768,Li-ion,425.1779112,Model B,2
32.79157546,3.948410299,11.54035839,25.64996544,31.35797168,84.5359538,9.870270663,Normal,97.97669411,LiFePO4,440.2050259,Model A,2
74.68943793,3.813359069,24.97915445,31.63310187,21.22486495,36.84383245,8.340280126,Slow,98.35582028,LiFePO4,640.6944003,Model A,0
39.5208901,4.192148661,40.95961471,30.1871897,18.20740078,99.99430383,11.3506455,Fast,97.70182819,Li-ion,744.1756,Model A,2
45.09555401,3.978818335,11.87084704,21.74126883,25.72581591,102.5658933,11.9948732,Normal,97.70101414,Li-ion,125.5560695,Model A,2
16.72877525,3.803095783,88.62856231,29.318948,27.31544279,57.22982831,6.868251664,Slow,98.62076838,Li-ion,559.1596308,Model C,1
80.56961982,3.936047786,52.486109,39.10533516,16.78677556,55.08908309,10.75220469,Slow,97.88118348,LiFePO4,718.433094,Model A,1
52.5281198,3.916810553,68.96969502,36.31791678,30.00277006,69.16160198,9.985558236,Fast,97.99506831,Li-ion,329.6327314,Model C,1
61.67970054,3.708999424,22.89593844,29.21910552,26.14177489,65.43935113,10.0175584,Normal,98.02378178,Li-ion,921.2397366,Model B,1
96.44096235,4.180414474,47.09607759,39.52247924,17.31861156,107.3666261,15.47141571,Normal,96.87975281,Li-ion,385.8437089,Model B,2
101.0737904,4.134098561,46.6794872,34.97338236,23.45603637,81.78399898,13.4603926,Normal,97.31383285,LiFePO4,719.2765042,Model C,2
55.96312239,4.1606316,61.15793686,39.80419757,33.73362284,17.6072187,6.539615938,Slow,98.69722643,LiFePO4,755.2014306,Model A,0
24.19358842,4.035552098,13.06115472,38.35032714,16.52612482,31.32649354,6.132445998,Normal,98.82021481,Li-ion,269.7399222,Model C,0
62.63969304,3.935264374,22.10537138,32.50082426,18.55228422,68.93285467,10.44893788,Fast,97.89407999,LiFePO4,531.4219207,Model A,1
43.81034839,3.66090143,102.1742685,22.62103637,30.85851512,67.72798713,8.876600789,Fast,98.22479273,LiFePO4,375.9666531,Model B,1
37.87647047,3.94965562,68.39918519,29.77317969,17.63605715,55.02551856,8.05754008,Slow,98.36716156,Li-ion,561.6780182,Model B,1
27.84813243,4.105230792,74.23791609,39.02639775,22.85788123,44.16697497,7.170408993,Normal,98.53646434,Li-ion,504.4262367,Model A,1
74.65776833,4.203446509,87.63911093,32.67060562,28.93334871,117.2884116,15.11590533,Normal,96.96361238,Li-ion,569.5302789,Model B,2
69.38416931,4.085787189,28.87060456,38.3548056,20.16478193,40.52355381,8.976658618,Fast,98.24218327,Li-ion,897.9101635,Model B,1
34.29733878,3.831010418,47.60286373,32.40205262,25.83457832,31.17565343,6.024397455,Normal,98.88913334,Li-ion,702.6570374,Model B,0
63.04846759,3.556028768,71.76883067,24.29962258,32.00702191,101.0794998,13.17319625,Slow,97.37618042,LiFePO4,594.3040321,Model B,2
27.25798152,3.778976441,44.54772468,21.96189544,15.95174995,48.28472494,6.088834593,Normal,98.65508221,LiFePO4,731.3880467,Model B,1
92.60666862,4.19199531,26.3617378,26.42672452,17.72201999,71.74635166,11.41143389,Normal,97.63314866,LiFePO4,928.7586478,Model A,1
16.22815455,4.010721182,39.32033031,36.36216005,27.17117452,20.39236991,4.369935949,Normal,99.12971276,LiFePO4,855.5847563,Model C,0
81.51540717,3.870891535,56.55720138,30.11714726,28.54883519,101.9526293,13.78045783,Normal,97.22762298,LiFePO4,615.897155,Model B,2
87.01988249,3.741411825,39.30850854,27.3061113,20.66370415,64.95239834,10.86942536,Slow,97.85470082,Li-ion,769.4941362,Model A,1
95.53996314,3.776858871,38.43616485,25.30069695,22.72536522,78.07450771,12.85126212,Slow,97.49612447,LiFePO4,741.2096491,Model B,1
86.9313015,3.825525005,81.23994254,23.02889936,30.95082428,72.70921149,11.31552489,Normal,97.71172063,LiFePO4,949.5187741,Model B,1
78.11921823,3.97275004,37.3472719,20.70485919,24.54055606,93.59725496,12.81108893,Normal,97.50866799,LiFePO4,740.0551578,Model B,2
32.9298888,3.974128911,40.25600291,30.4966151,18.80322804,40.73884815,6.368747773,Normal,98.67603969,LiFePO4,182.9439668,Model C,1
97.14131106,3.74488429,35.10181884,25.74189669,32.40203646,84.11390546,12.95606291,Slow,97.33651969,Li-ion,146.2522229,Model B,2
33.80393733,3.808783179,71.89765776,25.59727752,29.6790523,86.73074276,9.656050722,Slow,98.0101822,Li-ion,161.6538075,Model C,2
74.51768292,3.587177223,56.57134102,36.01689927,26.48778886,36.41649186,8.324727295,Slow,98.28979851,LiFePO4,688.4263455,Model C,0
20.2729561,3.808035522,78.31421337,39.03982548,22.89011857,109.619859,12.13106972,Normal,97.60774636,Li-ion,655.1751668,Model B,2
98.17479421,4.050089419,18.53087672,29.94416255,26.80998839,98.31801307,14.18908915,Fast,97.07611657,LiFePO4,312.8541905,Model C,2
33.69347083,3.721534286,14.22559027,31.07010682,30.29068335,49.59323445,7.68841563,Normal,98.4850643,LiFePO4,165.5641949,Model C,1
26.81408466,3.624922639,67.36153213,30.73117633,16.29664739,120.8018159,12.56970946,Slow,97.4772901,LiFePO4,895.4594776,Model A,2
14.2882859,3.780170152,86.21488056,28.43300397,28.43817622,54.64551588,7.254963362,Slow,98.6601071,Li-ion,580.8894696,Model C,1
88.25671676,3.741177628,70.75181427,22.52356817,21.84520413,78.16609507,12.43932575,Normal,97.51591342,Li-ion,87.39505313,Model C,1
30.67008299,4.192593726,55.62586483,27.61855434,30.5395946,122.6431535,13.086501,Normal,97.41727851,LiFePO4,755.1458869,Model C,2
40.3882561,3.736349197,17.78867423,22.06863146,23.96007498,62.10072048,8.457975171,Fast,98.31515423,LiFePO4,1024.903303,Model A,1
79.9160392,4.186482491,32.13648599,22.47972554,31.7697939,27.35828558,7.198922297,Fast,98.45972449,Li-ion,311.4471712,Model B,0
